product_id,Type,air_temp,process_temp,speed,torque,tool_wear,air_temp_phase,process_temp_phase,speed_phase,torque_phase,tool_wear_phase,in_pocket,target_real,target
L49192,L,298.6,308.4,1397,46.4,36,-1.33223,-2.25639,-2.02761,1.53411,-2.02489,0,0,0
L49193,L,298.6,308.4,1485,42.9,38,-1.37594,-2.25802,-0.34554,0.680086,-2.02523,0,0,0
L49194,L,298.6,308.4,1310,59.7,40,-1.28007,-2.23252,-2.95609,2.97753,-1.93763,0,0,0
L49195,L,298.5,308.2,1301,66.3,42,-1.42047,-2.42739,-3.0108,3.09991,-1.87732,0,1,1
L49196,L,298.5,308.3,1458,44,44,-1.43459,-2.34851,-0.869124,0.988013,-1.84597,0,0,0
L49197,L,298.7,308.5,1483,42.5,46,-1.1881,-2.10279,-0.359229,0.575519,-1.77773,0,0,0
L49198,L,298.7,308.5,1375,46.4,48,-1.25772,-2.0942,-2.34149,1.50498,-1.74021,0,0,0
M16879,M,298.7,308.5,1660,27,50,-1.196,-2.09362,1.98942,-2.53827,-1.67228,0,0,0
H31434,H,298.7,308.4,1560,33.3,53,-1.2391,-2.24929,0.933046,-1.56171,-1.605,0,0,0
L49201,L,298.7,308.5,1480,42.2,58,-1.18491,-2.09058,-0.397514,0.531907,-1.41923,0,0,0
L49202,L,298.7,308.4,1373,46.9,60,-1.19136,-2.20001,-2.40325,1.57593,-1.36204,0,0,0
L49203,L,298.7,308.5,1444,54.2,62,-1.24829,-2.07174,-1.16118,2.67799,-1.27408,0,0,0
M16884,M,298.7,308.6,1722,24.7,64,-1.17563,-1.79349,2.39745,-2.70311,-1.25068,0,0,0
L49205,L,298.7,308.5,1469,39.9,67,-1.19812,-2.04305,-0.646289,-0.00958617,-1.17014,0,0,0
M16886,M,298.7,308.5,1360,52.9,69,-1.24726,-2.06436,-2.53079,2.54239,-1.05996,0,0,0
L49207,L,298.7,308.4,1750,25.8,72,-1.17099,-2.137,2.51763,-2.67189,-1.01311,0,0,0
M16888,M,298.7,308.3,1349,46.6,74,-1.19233,-2.30052,-2.70544,1.52029,-0.984165,0,0,0
L49209,L,298.7,308.5,1668,35.2,77,-1.23985,-2.10648,2.04562,-1.16511,-0.877406,0,0,0
L49210,L,298.9,308.6,1400,49.5,79,-1.00897,-1.80078,-1.98701,2.07991,-0.795875,0,0,0
L49211,L,298.8,308.6,1331,62.8,81,-1.18697,-1.79992,-2.83777,3.06643,-0.773023,0,0,0
L49212,L,298.8,308.5,1444,42.2,83,-1.20453,-2.0577,-1.19425,0.520677,-0.727052,0,0,0
H31447,H,298.8,308.5,1359,47.6,85,-1.15102,-2.06274,-2.58496,1.74031,-0.68579,0,0,0
M16894,M,298.8,308.5,1425,47.4,90,-1.184,-2.07282,-1.48893,1.68184,-0.474892,0,0,0
M16895,M,298.9,308.6,1469,34.2,93,-1.0352,-1.80231,-0.637548,-1.3708,-0.412581,0,0,0
L49216,L,299,308.7,1892,22.8,96,-0.842544,-1.64354,2.87488,-2.83637,-0.377359,0,0,0
H31451,H,299,308.7,1940,19.9,98,-0.849239,-1.67342,2.91724,-3.01507,-0.252297,0,0,0
L49218,L,299,308.8,1405,55.2,103,-0.795628,-1.55957,-1.9109,2.77274,-0.165042,0,0,0
M16899,M,299,308.9,1449,39.6,105,-0.831217,-1.49093,-1.04192,-0.1087,-0.0724617,0,0,0
L49220,L,299.1,308.9,1686,29.6,108,-0.736363,-1.55721,2.20054,-2.19076,0.0352278,0,0,0
L49221,L,299.1,308.9,1680,27.2,110,-0.730045,-1.46025,2.16258,-2.49677,0.0723847,0,0,0
M16902,M,299.1,308.9,1397,52.4,112,-0.721513,-1.41315,-2.0138,2.49694,0.106747,0,0,0
M16903,M,299.2,309,1597,30.3,115,-0.638217,-1.34758,1.35708,-2.11195,0.20939,0,0,0
L49224,L,299.3,309.1,1470,41.1,118,-0.547861,-1.1777,-0.619923,0.290253,0.282908,0,0,0
M16905,M,299.3,309.1,1703,31.3,120,-0.580297,-1.23399,2.31763,-1.91879,0.345358,0,0,0
L49226,L,299.3,309.1,1388,45.5,123,-0.562511,-1.2517,-2.17256,1.27859,0.446304,0,0,0
L49227,L,299.3,309.2,1775,24.2,125,-0.570934,-1.0497,2.61086,-2.79425,0.510464,0,0,0
L49228,L,299.3,309.2,1465,41.5,127,-0.593443,-1.03107,-0.752159,0.370191,0.527232,0,0,0
M16909,M,299.3,309.2,1586,37.9,129,-0.556513,-1.04876,1.29202,-0.537968,0.641308,0,0,0
M16910,M,299.5,309.3,1675,29.2,132,-0.410519,-0.997165,2.13278,-2.23949,0.742682,0,0,0
M16911,M,299.4,309.2,1470,44.4,135,-0.524827,-1.01914,-0.620889,1.02491,0.787348,0,0,0
L49232,L,299.5,309.3,1477,40.4,138,-0.4104,-0.977918,-0.501748,0.0930545,0.880366,0,0,0
L49233,L,299.5,309.3,1382,61,140,-0.450958,-0.980753,-2.28643,3.06019,0.959368,0,0,0
M16914,M,299.6,309.4,1605,29.8,142,-0.36303,-0.879809,1.49127,-2.16692,0.99401,0,0,0
L49235,L,299.6,309.4,1643,32.9,145,-0.369562,-0.932025,1.87481,-1.64917,1.09663,0,0,0
L49236,L,299.5,309.3,1333,54.1,147,-0.44585,-1.04414,-2.81866,2.64711,1.13157,0,0,0
L49237,L,299.5,309.3,1520,42.3,149,-0.433489,-0.993029,0.279157,0.548529,1.19798,0,0,0
M16918,M,299.5,309.3,1902,24,151,-0.457517,-1.01066,2.90085,-2.79522,1.25234,0,0,0
H31473,H,299.5,309.4,1386,44.4,154,-0.426279,-0.890489,-2.19745,1.03728,1.30217,0,0,0
L49240,L,299.6,309.5,1803,27.7,159,-0.338519,-0.763271,2.72819,-2.4518,1.45971,0,0,0
L49241,L,299.7,309.6,1359,50.7,161,-0.271928,-0.619065,-2.57147,2.27689,1.51792,0,0,0
M16922,M,299.7,309.6,1477,42.7,163,-0.301324,-0.617206,-0.467206,0.625195,1.58227,0,0,0
L49243,L,299.7,309.6,1321,53.4,166,-0.291007,-0.587947,-2.86193,2.57381,1.67408,0,0,0
L49244,L,299.6,309.5,1453,41.4,168,-0.344072,-0.683221,-0.950663,0.287183,1.72765,0,0,0
L49245,L,299.7,309.6,1419,45.1,170,-0.276653,-0.622043,-1.61449,1.21846,1.78969,0,0,0
L49246,L,299.7,309.6,1512,36.2,172,-0.310337,-0.606546,0.149832,-0.913003,1.87342,0,0,0
L49247,L,299.7,309.6,1553,36.8,174,-0.318927,-0.599944,0.820832,-0.780339,1.91146,0,0,0
M16928,M,299.7,309.6,1534,39.1,176,-0.305321,-0.603709,0.50941,-0.258761,1.96279,0,0,0
H31483,H,299.7,309.6,1553,41,179,-0.288498,-0.593392,0.791737,0.279013,2.07506,0,0,0
L49250,L,299.7,309.5,1352,49.7,184,-0.263353,-0.702212,-2.69219,2.1026,2.19719,0,0,0
M16931,M,299.7,309.6,1313,60,186,-0.239307,-0.571756,-2.95536,3.0177,2.26781,0,0,0
L49252,L,299.6,309.5,1570,35.5,189,-0.383899,-0.649616,1.084,-1.11452,2.29101,0,0,0
L49253,L,299.6,309.4,1677,31.1,191,-0.393015,-0.871495,2.10825,-1.98608,2.38786,0,0,0
L49254,L,299.5,309.4,1602,31.5,193,-0.476852,-0.852743,1.44525,-1.86401,2.48376,0,0,0
L49255,L,299.5,309.4,1390,58.8,195,-0.450331,-0.909613,-2.09263,2.94948,2.50595,0,1,1
L49256,L,299.4,309.3,1544,36,197,-0.463767,-0.995324,0.704119,-0.987041,2.55449,0,0,0
L49257,L,299.4,309.4,1701,31.2,199,-0.469786,-0.903919,2.33177,-1.93339,2.64694,0,0,0
M16938,M,299.4,309.3,1692,28.4,201,-0.487218,-0.98218,2.28309,-2.34777,2.69506,0,0,0
M16939,M,299.3,309.3,1523,37.9,204,-0.612128,-1.01202,0.337033,-0.509812,2.75668,0,0,0
L49260,L,299.3,309.2,2280,15.4,207,-0.62322,-1.15832,3.10977,-3.08336,2.82175,0,0,0
M16941,M,299.4,309.3,1485,47.1,209,-0.477743,-1.05053,-0.34988,1.71016,2.88937,0,0,0
H31496,H,299.4,309.2,1513,36.1,212,-0.477987,-1.12008,0.164066,-1.00342,2.93998,0,0,0
H31497,H,299.4,309.3,1743,28.2,0,-0.477204,-0.987348,2.46756,-2.38844,-3.06861,0,0,0
L49264,L,299.5,309.3,1442,46.2,5,-0.462572,-1.00034,-1.23711,1.45864,-2.92449,0,0,0
L49265,L,299.5,309.3,1462,46.7,7,-0.42325,-1.01358,-0.80618,1.56132,-2.88627,0,0,0
H31500,H,299.4,309.3,1439,49.7,9,-0.47592,-1.02355,-1.24017,2.13584,-2.86938,0,0,0
L49267,L,299.5,309.3,1577,36.6,14,-0.422572,-1.03534,1.17224,-0.826086,-2.6957,0,0,0
L49268,L,299.6,309.4,1331,46.4,16,-0.355903,-0.827962,-2.84364,1.46857,-2.64117,0,0,0
L49269,L,299.5,309.3,1941,22.5,18,-0.423083,-1.02663,2.91292,-2.88145,-2.57027,0,0,0
L49270,L,299.5,309.2,1393,47.3,20,-0.398854,-1.11166,-2.06755,1.67262,-2.55723,0,0,0
L49271,L,299.4,309.2,1433,42.1,22,-0.476337,-1.13413,-1.36404,0.522273,-2.47013,0,0,0
L49272,L,299.4,309.2,1444,48.2,24,-0.464347,-1.1288,-1.20367,1.85759,-2.38873,0,0,0
L49273,L,299.4,309.2,1564,39,26,-0.505012,-1.10238,0.990057,-0.23908,-2.3009,0,0,0
L49274,L,299.4,309.3,1377,43.6,28,-0.458723,-1.04325,-2.32793,0.874699,-2.3075,0,0,0
L49275,L,299.4,309.3,1525,41.5,30,-0.448752,-1.01164,0.371465,0.341054,-2.14288,0,0,0
M16956,M,299.5,309.4,1387,56.2,32,-0.409688,-0.785898,-2.15188,2.85354,-2.1737,0,0,0
M16957,M,299.4,309.4,1326,47.5,35,-0.462107,-0.823181,-2.86078,1.69676,-2.06312,0,0,0
L49278,L,299.4,309.3,1401,59,38,-0.465701,-1.04247,-1.92001,2.93689,-1.985,0,0,0
L49279,L,299.4,309.3,1596,31.8,40,-0.488516,-0.975219,1.37559,-1.76936,-1.90417,0,0,0
M16960,M,299.3,309.3,1471,46,42,-0.504029,-0.948517,-0.592141,1.40042,-1.87856,0,0,0
L49281,L,299.3,309.3,1528,37.8,45,-0.529168,-0.976888,0.422286,-0.590512,-1.81328,0,0,0
L49282,L,299.3,309.3,1325,62,47,-0.529799,-0.931322,-2.87238,3.0552,-1.76022,0,0,0
M16963,M,299.3,309.1,1376,46.7,49,-0.561282,-1.29307,-2.34506,1.5442,-1.66524,0,0,0
M16964,M,299.3,309.1,1600,35.3,52,-0.554299,-1.31913,1.44802,-1.1609,-1.5869,0,0,0
L49285,L,299.3,309.1,1495,44,55,-0.479122,-1.24655,-0.141045,0.968987,-1.50091,0,0,0
L49286,L,299.4,309.1,1645,28.6,57,-0.458284,-1.28842,1.87811,-2.35235,-1.4169,0,0,0
M16967,M,299.4,309.1,1417,47.3,59,-0.446607,-1.28641,-1.65919,1.66456,-1.37695,0,0,0
H31522,H,299.4,309,1415,51.7,62,-0.471817,-1.31276,-1.72546,2.399,-1.30641,0,0,0
M16969,M,299.3,309,1496,43.4,67,-0.561286,-1.34489,-0.162195,0.845645,-1.16194,0,0,0
H31524,H,299.3,309,1508,35,70,-0.602427,-1.38767,0.0389592,-1.2324,-1.0386,0,0,0
L49291,L,299.4,309,1436,47.9,75,-0.494957,-1.35395,-1.34989,1.83639,-0.932678,0,0,0
L49292,L,299.5,309.1,1852,22.6,77,-0.422093,-1.27559,2.83529,-2.85106,-0.888579,0,0,0
L49293,L,299.5,309.1,1863,22.5,79,-0.458439,-1.32351,2.7793,-2.84452,-0.833457,0,0,0
H31528,H,299.4,309.1,1373,44.1,81,-0.455552,-1.29862,-2.3519,0.963429,-0.732319,0,0,0
L49295,L,299.4,309,1404,47.3,86,-0.472671,-1.34975,-1.9522,1.69514,-0.63244,0,0,0
M16976,M,299.4,309,1381,44.9,88,-0.48332,-1.34133,-2.27079,1.1986,-0.589449,0,0,0
H31531,H,299.4,308.9,1762,29.3,91,-0.47676,-1.43951,2.5778,-2.238,-0.477197,0,0,0
H31532,H,299.3,308.9,1429,43,96,-0.522549,-1.47115,-1.48742,0.721007,-0.310046,0,0,0
M16979,M,299.3,308.9,1858,24.7,101,-0.5586,-1.45689,2.802,-2.72737,-0.211676,0,0,0
H31534,H,299.2,308.8,1908,21.3,104,-0.67353,-1.61506,2.92669,-2.93365,-0.125249,0,0,0
M16981,M,299.2,308.8,1503,37.4,109,-0.652307,-1.57104,0.0264436,-0.666447,0.0717697,0,0,0
M16982,M,299.2,308.8,1523,38.9,112,-0.682124,-1.6233,0.363505,-0.293441,0.094662,0,0,0
L49303,L,299.3,309,1491,38.4,115,-0.559948,-1.38217,-0.207973,-0.399749,0.192271,0,0,0
L49304,L,299.2,308.9,1430,39.1,117,-0.608703,-1.44261,-1.44438,-0.26283,0.270718,0,0,0
L49305,L,299.3,308.9,1258,69.4,119,-0.548674,-1.45343,-3.12725,3.14159,0.310899,0,1,1
L49306,L,299.3,309,1449,46.5,121,-0.537196,-1.29671,-1.06244,1.5258,0.361695,0,0,0
H31541,H,299.3,309,1425,40.6,123,-0.562338,-1.32631,-1.51001,0.101282,0.460077,0,0,0
L49308,L,299.4,309,1800,24.3,128,-0.48348,-1.34033,2.73225,-2.76217,0.563581,0,0,0
H31543,H,299.4,309,1607,33.7,130,-0.492105,-1.41949,1.54439,-1.4519,0.634439,0,0,0
L49310,L,299.4,309,1391,58.2,135,-0.488848,-1.32549,-2.08272,2.92084,0.771279,0,0,0
L49311,L,299.4,309.1,1432,45.4,137,-0.544019,-1.27099,-1.42036,1.25673,0.866622,0,0,0
L49312,L,299.4,309,1660,28.4,139,-0.505584,-1.35474,2.03443,-2.36419,0.899401,0,0,0
H31547,H,299.3,309,1732,29.7,141,-0.543487,-1.36153,2.43322,-2.13397,0.942249,0,0,0
L49314,L,299.3,309,1473,46.3,146,-0.583926,-1.38578,-0.581186,1.44295,1.09416,0,0,0
L49315,L,299.3,309,1511,47.8,148,-0.562253,-1.31673,0.169297,1.74987,1.13461,0,0,0
L49316,L,299.2,308.9,1588,41.5,150,-0.614703,-1.44558,1.32555,0.359882,1.19607,0,0,0
L49317,L,299.3,308.9,1623,31.1,152,-0.550161,-1.47425,1.69289,-1.92009,1.32012,0,0,0
L49318,L,299.3,309,1734,30.6,154,-0.561379,-1.40638,2.46405,-2.03342,1.27691,0,0,0
L49319,L,299.3,309,1415,47.6,156,-0.567321,-1.41413,-1.71457,1.73362,1.39727,0,0,0
L49320,L,299.3,309,1419,46.6,158,-0.520909,-1.41805,-1.65978,1.52816,1.46044,0,0,0
M17001,M,299.3,308.9,1577,34.9,160,-0.503637,-1.4075,1.15387,-1.25513,1.49156,0,0,0
L49322,L,299.3,308.9,1376,60.3,163,-0.5064,-1.4344,-2.33571,3.01064,1.60417,0,0,0
M17003,M,299.3,308.8,1442,49,165,-0.528531,-1.59228,-1.211,2.00296,1.65164,0,0,0
L49324,L,299.4,308.9,1451,40.5,168,-0.510354,-1.44812,-0.972306,0.0914731,1.72981,0,0,0
L49325,L,299.3,308.8,1550,45.8,170,-0.525627,-1.59607,0.742854,1.34478,1.75806,0,0,0
L49326,L,299.3,308.8,1647,32.9,172,-0.501081,-1.56806,1.90466,-1.61152,1.85049,0,0,0
L49327,L,299.4,308.9,1550,33.7,174,-0.469374,-1.42311,0.739364,-1.47315,1.89471,0,0,0
L49328,L,299.4,308.9,1583,34.1,176,-0.477039,-1.44325,1.25475,-1.36086,1.95108,0,0,0
L49329,L,299.4,309,1613,32.2,178,-0.505015,-1.40736,1.57276,-1.72496,2.04166,0,0,0
H31564,H,299.3,308.8,1636,35.5,180,-0.523771,-1.57244,1.80998,-1.11195,2.06212,0,0,0
M17011,M,299.3,308.7,1289,51.5,185,-0.628028,-1.66217,-3.02523,2.38665,2.2159,0,0,0
M17012,M,299.3,308.8,1648,28.4,188,-0.590624,-1.56571,1.92793,-2.32536,2.29276,0,0,0
H31567,H,299.3,308.8,1397,45.4,191,-0.589,-1.52862,-2.01043,1.26428,2.35468,0,0,0
M17014,M,299.3,308.9,1767,24.8,196,-0.609131,-1.42779,2.6237,-2.72971,2.53526,0,0,0
L49335,L,299.3,308.8,1341,47.7,199,-0.526809,-1.52095,-2.74157,1.7744,2.65693,0,0,0
M17016,M,299.4,308.9,1457,41.5,201,-0.540269,-1.44184,-0.916238,0.309825,2.65035,0,0,0
M17017,M,299.4,309,1939,19.8,204,-0.525242,-1.403,2.95671,-3.00973,2.74779,0,0,0
M17018,M,299.5,309,1399,49.7,207,-0.421496,-1.41795,-1.98671,2.11554,2.83925,0,0,0
M17019,M,299.5,309,1602,31.3,210,-0.425147,-1.42131,1.47306,-1.92822,2.9313,0,0,0
L49340,L,299.4,309,1507,41,213,-0.498333,-1.39449,0.0623828,0.209449,2.97446,0,0,0
L49341,L,299.4,309.1,1464,40.5,215,-0.482964,-1.25563,-0.705526,0.114939,3.0121,0,0,0
L49342,L,299.5,309.1,1336,42.1,217,-0.420129,-1.20967,-2.77397,0.500047,2.99276,0,0,0
L49343,L,299.6,309.2,1422,39.8,219,-0.379349,-1.17581,-1.57696,-0.0534935,3.02887,0,0,0
L49344,L,299.6,309.2,1540,36.7,221,-0.381676,-1.1412,0.624419,-0.816785,3.04022,0,0,0
L49345,L,299.5,309.1,1476,47.8,223,-0.419614,-1.27679,-0.491866,1.7831,3.06033,0,0,0
M17026,M,299.6,309.2,1867,23.4,225,-0.385546,-1.19049,2.75798,-2.8047,3.11834,0,1,1
H31581,H,299.6,309.1,1588,41.3,0,-0.413818,-1.26632,1.30383,0.296734,-3.11321,0,0,0
M17028,M,299.5,309.1,1420,49.5,5,-0.414,-1.25864,-1.64001,2.09118,-2.95806,0,0,0
L49349,L,299.5,309.1,1415,49.2,8,-0.418344,-1.29104,-1.75965,2.0732,-2.90538,0,0,0
M17030,M,299.4,309.1,1500,43.3,10,-0.492097,-1.28535,-0.0479576,0.795303,-2.78737,0,0,0
L49351,L,299.5,309.1,1502,44.6,13,-0.425027,-1.2942,-0.0150169,1.08297,-2.73979,0,0,0
L49352,L,299.5,309.2,1816,23,15,-0.406245,-1.17641,2.71568,-2.85596,-2.66243,0,0,0
M17033,M,299.5,309.2,1495,41.6,17,-0.404299,-1.1619,-0.138069,0.369246,-2.60084,0,0,0
L49354,L,299.6,309.2,1572,33.4,20,-0.353771,-1.17027,1.13842,-1.5381,-2.51234,0,0,0
M17035,M,299.5,309.2,1590,35.9,22,-0.401231,-1.16246,1.28171,-0.977319,-2.4748,0,0,0
M17036,M,299.6,309.3,1387,48.3,25,-0.395688,-0.938048,-2.17733,1.92246,-2.31868,0,0,0
M17037,M,299.6,309.2,1393,47.7,28,-0.362054,-1.15343,-2.06562,1.74072,-2.26465,0,0,0
L49358,L,299.6,309.2,1602,37.3,31,-0.372011,-1.16975,1.46103,-0.703155,-2.16842,0,0,0
L49359,L,299.6,309.2,1601,33.3,33,-0.348049,-1.19183,1.45068,-1.52228,-2.13723,0,0,0
H31594,H,299.6,309.2,1597,36.3,35,-0.408075,-1.17502,1.42517,-0.864387,-2.09808,0,0,0
H31595,H,299.5,309.1,1548,44.3,40,-0.413828,-1.20599,0.742775,1.03858,-1.94537,0,0,0
M17042,M,299.5,309.2,1314,61.8,45,-0.427595,-1.11228,-2.93918,3.04634,-1.75977,0,0,0
M17043,M,299.6,309.3,1577,39.8,48,-0.368487,-0.948924,1.18008,-0.0914562,-1.69596,0,0,0
L49364,L,299.8,309.4,1475,43.4,51,-0.176117,-0.783469,-0.536274,0.806688,-1.65631,0,0,0
L49365,L,299.8,309.4,1630,32.4,53,-0.206078,-0.790258,1.77469,-1.71744,-1.56524,0,0,0
L49366,L,299.7,309.4,1445,42.9,55,-0.330709,-0.796283,-1.13389,0.711436,-1.49829,0,0,0
M17047,M,299.8,309.4,1439,47.4,57,-0.212798,-0.796879,-1.25923,1.69753,-1.48438,0,0,0
L49368,L,299.7,309.3,1420,44.1,60,-0.345015,-0.969837,-1.61869,0.975547,-1.35546,0,0,0
H31603,H,299.7,309.2,1554,41.6,62,-0.289209,-1.1836,0.859593,0.389049,-1.33229,0,0,0
M17050,M,299.6,309.1,1471,44.3,67,-0.309785,-1.20313,-0.630462,1.00815,-1.16439,0,0,0
L49371,L,299.6,309,1648,33.6,70,-0.343666,-1.4735,1.91616,-1.49326,-1.03853,0,0,0
L49372,L,299.6,309,1472,48.8,72,-0.313357,-1.42822,-0.61404,1.97531,-1.03148,0,0,0
M17053,M,299.5,308.9,1448,42.9,74,-0.411913,-1.43912,-1.07227,0.68605,-0.957148,0,0,0
M17054,M,299.6,308.9,1568,35.3,77,-0.35558,-1.41669,1.0589,-1.14708,-0.886617,0,0,0
L49375,L,299.6,308.9,1613,30.8,80,-0.341433,-1.43644,1.5983,-1.97397,-0.789475,0,0,0
M17056,M,299.7,308.9,1551,35.4,82,-0.288503,-1.40819,0.826536,-1.10514,-0.704344,0,0,0
L49377,L,299.7,309,1412,49.2,85,-0.305858,-1.4368,-1.77694,2.06237,-0.661052,0,0,0
M17058,M,299.7,308.9,1478,41,87,-0.283462,-1.41896,-0.462244,0.216695,-0.559191,0,0,0
M17059,M,299.8,309.1,1268,58,90,-0.286377,-1.22071,-3.09522,2.93047,-0.520069,0,0,0
L49380,L,299.8,309.1,1546,35.6,93,-0.274771,-1.22608,0.689006,-1.0684,-0.424809,0,0,0
L49381,L,299.8,309,1567,36.1,95,-0.238839,-1.43642,1.02655,-0.961681,-0.336373,0,0,0
M17062,M,299.9,309.2,1548,35.7,97,-0.179142,-1.16136,0.762488,-1.09812,-0.310863,0,0,0
L49383,L,299.8,309,1614,30.8,100,-0.217363,-1.44266,1.57133,-1.9737,-0.245499,0,0,0
M17064,M,299.7,309.1,1352,46.1,102,-0.349493,-1.26339,-2.67067,1.40318,-0.120856,0,0,0
L49385,L,299.9,309.2,1624,34.6,105,-0.116229,-1.13025,1.73762,-1.2736,-0.0960288,0,0,0
L49386,L,299.9,309.2,1436,52,107,-0.107322,-1.0909,-1.31393,2.40559,-0.0356453,0,0,0
L49387,L,299.8,309.2,1591,37.5,109,-0.181814,-1.07593,1.31795,-0.602321,0.00338134,0,0,0
H31622,H,299.8,309.2,1435,42.6,111,-0.164778,-1.10669,-1.3407,0.597914,0.0983349,0,0,0
L49389,L,299.8,309.3,1386,49.4,116,-0.199674,-0.992748,-2.19714,2.066,0.260605,0,0,0
L49390,L,299.7,309.2,1401,54.1,118,-0.32631,-1.05688,-1.96947,2.62184,0.274943,0,0,0
M17071,M,299.6,309,1245,64,120,-0.329586,-1.36077,-3.10411,3.09963,0.367665,0,0,0
L49392,L,299.7,309.1,1475,40,123,-0.320449,-1.21373,-0.554607,-0.0019407,0.459149,0,0,0
L49393,L,299.7,309.1,1473,39.4,125,-0.33097,-1.1844,-0.578924,-0.169252,0.477272,0,0,0
H31628,H,299.7,309.2,1355,44.8,127,-0.374991,-1.04655,-2.62607,1.14037,0.587193,0,0,0
H31629,H,299.7,309.2,1468,49.6,132,-0.325922,-1.06775,-0.652245,2.0737,0.729936,0,0,0
L49396,L,299.7,309.2,1645,30.8,137,-0.333038,-1.08348,1.90923,-1.98018,0.839484,0,0,0
L49397,L,299.7,309.1,1347,55.3,139,-0.348966,-1.20501,-2.70733,2.80838,0.87927,0,0,0
L49398,L,299.7,309.1,1713,33.5,141,-0.309404,-1.25885,2.3817,-1.51679,0.940319,0,0,0
M17079,M,299.6,309.1,1435,48.4,143,-0.325157,-1.2382,-1.38436,1.89641,1.00326,0,0,0
M17080,M,299.6,309,1736,26.1,146,-0.380605,-1.40728,2.45834,-2.61653,1.06853,0,0,0
L49401,L,299.6,309,1372,60.4,149,-0.394008,-1.41892,-2.39242,2.97417,1.20896,0,0,0
L49402,L,299.7,309,1605,33,151,-0.30846,-1.41594,1.48934,-1.61607,1.23462,0,0,0
L49403,L,299.6,309,1413,48.5,153,-0.378663,-1.39722,-1.73677,1.91143,1.33038,0,0,0
M17084,M,299.7,309,1645,31.9,155,-0.361823,-1.4234,1.87464,-1.77063,1.34201,0,0,0
M17085,M,299.7,309,1465,49,158,-0.304614,-1.44591,-0.724352,2.02409,1.43028,0,0,0
M17086,M,299.6,308.9,1685,27.8,161,-0.413837,-1.45259,2.21244,-2.42069,1.54513,0,0,0
L49407,L,299.5,308.8,1965,20.4,164,-0.441051,-1.58279,2.98084,-2.99545,1.61128,0,0,0
H31642,H,299.4,308.6,1542,41.8,166,-0.51877,-1.90164,0.665105,0.397757,1.73751,0,0,0
L49409,L,299.4,308.7,1681,30.8,171,-0.505587,-1.64406,2.15576,-2.01346,1.80265,0,0,0
L49410,L,299.5,308.7,1446,45.7,173,-0.437818,-1.68208,-1.10985,1.335,1.81895,0,0,0
L49411,L,299.4,308.6,1415,56.4,175,-0.550812,-1.91153,-1.71951,2.85434,1.90199,0,0,0
L49412,L,299.5,308.6,1672,30.5,177,-0.417,-1.91215,2.09379,-2.07157,1.99922,0,0,0
L49413,L,299.5,308.7,2549,13,179,-0.417054,-1.63187,3.10931,-3.12874,2.01156,0,1,1
L49414,L,299.4,308.6,1492,40.5,181,-0.517806,-1.91519,-0.218856,0.116362,2.09923,0,0,0
M17095,M,299.4,308.6,1455,42.7,183,-0.490927,-1.90532,-0.896836,0.645986,2.1735,0,0,0
M17096,M,299.3,308.5,1422,43.1,186,-0.525582,-2.06283,-1.59067,0.715072,2.22394,0,0,0
L49417,L,299.3,308.6,1403,50.6,189,-0.497122,-1.89511,-1.92038,2.25264,2.30713,0,0,0
L49418,L,299.3,308.6,1474,49.6,191,-0.479463,-1.93092,-0.546949,2.09913,2.37599,0,0,0
L49419,L,299.2,308.6,1381,50,193,-0.662864,-1.92384,-2.27668,2.16144,2.44817,0,0,0
L49420,L,299.2,308.5,1457,44.7,195,-0.649693,-2.08515,-0.84996,1.14475,2.47698,0,0,0
L49421,L,299.2,308.4,1711,28.9,197,-0.684558,-2.09833,2.37021,-2.3123,2.59324,0,0,0
L49422,L,299.2,308.4,1667,29,199,-0.632954,-2.11119,2.04735,-2.28604,2.62813,0,0,0
L49423,L,299.2,308.4,1465,35,201,-0.634304,-2.09301,-0.726132,-1.25607,2.68701,0,0,0
M17104,M,299.3,308.4,1542,37.5,203,-0.522051,-2.14947,0.644021,-0.62253,2.71469,0,1,1
M17105,M,299.3,308.4,1438,42.3,0,-0.536934,-2.11857,-1.28689,0.575372,-3.11153,0,0,0
L49426,L,299.3,308.4,1406,47.4,3,-0.550818,-2.16005,-1.82376,1.70632,-3.02124,0,0,0
M17107,M,299.2,308.4,1396,48.5,5,-0.644436,-2.22307,-2.03323,1.90039,-2.94466,0,0,0
M17108,M,299.3,308.5,1304,60.6,8,-0.513258,-2.06885,-2.94883,3.03818,-2.8648,0,0,0
L49429,L,299.2,308.5,1442,46.5,11,-0.622377,-2.07219,-1.16663,1.53425,-2.77021,0,0,0
M17110,M,299.2,308.4,1396,48.7,13,-0.612865,-2.24065,-2.02056,1.94479,-2.75188,0,0,0
H31665,H,299.1,308.3,1424,43.4,16,-0.749931,-2.30589,-1.56671,0.827465,-2.6266,0,0,0
H31666,H,299.1,308.3,1451,42.8,21,-0.819813,-2.32185,-1.02845,0.652794,-2.49378,0,0,0
L49433,L,299.2,308.4,1386,54.1,26,-0.597793,-2.24895,-2.19635,2.67412,-2.35845,0,0,0
L49434,L,299.1,308.3,1325,46.9,28,-0.80612,-2.28643,-2.87963,1.5871,-2.27569,0,0,0
L49435,L,299.1,308.3,1559,33.7,30,-0.795889,-2.32198,0.923275,-1.45005,-2.24,0,0,0
